"gene_name","gene_id","baseMean","log2FoldChange","stat","pvalue","padj","B_statistic"
"THRB","ENSG00000151090",4.90514255669407,-0.148660456968508,-0.401958925224347,0.690759884318783,0.862414792856361,-6.2863653698922
"C8orf46","ENSG00000169085",1.39642050437575,-0.20542569640415,-0.402205022395784,0.690580854713851,0.862414792856361,-5.64695784213205
"UBE2O","ENSG00000175931",3.96168646181077,0.0611337719330716,0.401951540754068,0.69076525662012,0.862414792856361,-6.24125929542451
"YEATS2-AS1","ENSG00000233885",-0.417426988046099,0.371157699512312,0.402032886211513,0.690706077612825,0.862414792856361,-5.42196553426927
"NFU1","ENSG00000169599",2.92121997076352,0.0955679197532207,0.40187038561909,0.690824299152893,0.862433158937327,-6.056020199349
"YBX1","ENSG00000065978",7.65975968578404,-0.0567939318279178,-0.401583904310683,0.691032737824234,0.8625008467859,-6.10700831647901
"ZFPM2","ENSG00000169946",3.62610942458261,0.112934511816704,0.401609929405856,0.691013801410908,0.8625008467859,-6.24438491707998
"SEMA3E","ENSG00000170381",1.07107784800916,-0.22963000220668,-0.401642746886862,0.690989923003574,0.8625008467859,-6.07574560688275
"AC005288.1","ENSG00000266469",1.22599764388341,-0.0959825466440927,-0.401552127041231,0.691055859918362,0.8625008467859,-5.70868261172304
"RPS3AP6","ENSG00000234797",3.87463459964692,0.0809914634151667,0.401385499776261,0.691177107885682,0.862596834539906,-6.24427753561004
"CABIN1","ENSG00000099991",5.34626516569402,0.0820803972927333,0.401113727373606,0.691374883662056,0.862744959466223,-6.30279197514742
"TSHZ3","ENSG00000121297",3.34792722879528,0.101456814883992,0.401100524154068,0.691384492550551,0.862744959466223,-6.222043584143
"FAM76B","ENSG00000077458",4.02131884366985,0.103193357034487,0.400892285662765,0.691536048913753,0.862823763669577,-6.21828404525396
"NDRG1","ENSG00000104419",6.03526981876786,0.118789881999486,0.400780950907731,0.691617083902066,0.862823763669577,-6.26490474545882
"KIAA0907","ENSG00000132680",3.99175730368523,0.0997821590149326,0.400888594274255,0.691538735630754,0.862823763669577,-6.24096506384579
"EFL1","ENSG00000140598",3.66311964149546,-0.0619202398783272,-0.40077000309758,0.691625052465477,0.862823763669577,-6.22150929968289
"ZNF837","ENSG00000152475",0.882819654661041,0.142080431245057,0.400687723762758,0.691684942132916,0.862843146152854,-5.59134134514993
