"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significance"
50.272734407943,4.2148128289988,0.695730268353069,6.0581133532915,1.37727332102703e-09,1.75383479414814e-07,"CXCL1","Significant"
329.711222876991,2.86553972764166,0.474804849366625,6.03519473624627,1.58771101835043e-09,2.00625606911097e-07,"CASC15","Significant"
68.6743079499778,3.56146059209331,0.591064130493417,6.02550621557804,1.6858113860867e-09,2.11395600299589e-07,"B3GNT3","Significant"
215.706001422594,-3.01359546315335,0.501294345530785,-6.01162867688536,1.83668638470595e-09,2.28570054860339e-07,"KCNJ3","Significant"
56.1150141191789,4.12353557060458,0.687065435919664,6.00166353163301,1.95306100198973e-09,2.39481047929731e-07,"SERPINE2","Significant"
51.5332305734536,5.55720109955912,0.925949336061129,6.0016254487516,1.95351923190991e-09,2.39481047929731e-07,"KRT86","Significant"
2897.14682794826,2.27266260095018,0.379014322682326,5.99624464021913,2.01932743552039e-09,2.45714753950322e-07,"ULK4","Significant"
92.1619489556517,3.67074524186037,0.613288631635909,5.98534695167737,2.15929079834686e-09,2.608137495915e-07,"SCAT8","Significant"
102.577219402284,-3.76214729654195,0.628874334990592,-5.98235146072265,2.19939054350443e-09,2.63718163928083e-07,"AC008250.1","Significant"
92.35120489741,5.36307668478888,0.897765406017873,5.97380635168082,2.31780911235747e-09,2.75903262961566e-07,"AL138799.4","Significant"
52.6252247506839,9.49126998513287,1.59609663618286,5.94655096061834,2.73851304497293e-09,3.23637077624247e-07,"AC004264.1","Significant"
972.645211713043,2.97842194711153,0.50246475234045,5.9276236457149,3.07349911196039e-09,3.6063121365838e-07,"CYP3A7","Significant"
574.280163845216,2.55772054540072,0.433167213206814,5.90469561734708,3.53298435386714e-09,4.11605205538834e-07,"MIR34AHG","Significant"
257.70587291588,3.11582390877148,0.528046117278074,5.90066626156188,3.62036578044515e-09,4.15886354373234e-07,"B3GNT5","Significant"
198.28737789241,2.72932000179797,0.462521539579727,5.90095761654255,3.61397746286969e-09,4.15886354373234e-07,"BTBD11","Significant"
80.5219917613806,3.39901420112358,0.577508462081401,5.88565263420241,3.96486278249764e-09,4.52297228667282e-07,"TSPAN15","Significant"
129.721406032542,-3.25069874280577,0.55276725486527,-5.88077299115355,4.0835490261592e-09,4.6062407281777e-07,"RANBP3L","Significant"
102.289745713383,4.2861553712446,0.728894296136087,5.88035246532422,4.09393770203899e-09,4.6062407281777e-07,"AL353138.1","Significant"
1278.38880359059,2.27746330411354,0.388063345754125,5.86879263149096,4.38980062104319e-09,4.90552753754261e-07,"ANXA2","Significant"
931.880966524728,2.64611474935852,0.451683727218118,5.85833535703338,4.67529806560496e-09,5.18926495430356e-07,"RAB8B","Significant"
695.026053311295,-3.95032884677573,0.67529012470934,-5.849824693462,4.92091381851485e-09,5.42522491924453e-07,"CYP1A2","Significant"
114.841256880335,3.39201171396429,0.580551724210672,5.84273816183413,5.13496960634732e-09,5.6234763815645e-07,"TUSC3","Significant"
179.461959206998,2.7549371654669,0.471991281992138,5.83683909126268,5.32004285563689e-09,5.75813669700828e-07,"PRKAA2","Significant"
82.3049869892319,3.22393386822004,0.552366114968067,5.83658877845254,5.32803785198307e-09,5.75813669700828e-07,"ITGA3","Significant"
352.686024951183,-2.46666426904409,0.422819029452455,-5.8338534862974,5.41616848734967e-09,5.81512416612372e-07,"SLC6A13","Significant"
