"gene_name","gene_id","baseMean","log2FoldChange","stat","pvalue","padj","B_statistic"
"IGF2BP2","ENSG00000073792",2.95478042596125,2.00769204149461,5.50427883082886,6.95532420543152e-06,0.001241365844885,3.81985194116276
"GGT5","ENSG00000099998",5.63654955294379,1.44142171202419,5.46488563835812,7.74347649714849e-06,0.00136946901614115,3.63725628241234
"FGFR2","ENSG00000066468",6.18742940528307,1.60844509782248,5.45446488016022,7.96660011768399e-06,0.00139300865232247,3.63275643332302
"KLF11","ENSG00000172059",5.4643390665658,-1.3160184387056,-5.4520240983511,8.01978868408125e-06,0.00139300865232247,3.59104914550084
"STX18","ENSG00000168818",3.80260863422155,0.742810164822635,5.44804269236172,8.10731742333134e-06,0.00139575002790697,3.61198641751584
"SPA17","ENSG00000064199",1.47882825192794,1.85868169667829,5.43227194489094,8.46357024786684e-06,0.00142270818170531,3.59802530695862
"LOX","ENSG00000113083",3.00123558054023,2.03607036943359,5.43414698139575,8.42040284091911e-06,0.00142270818170531,3.6400243300559
"CDH6","ENSG00000113361",4.15926027044672,3.27388947177166,5.42722082247993,8.58096836044241e-06,0.00142270818170531,3.5997849531377
"WNT4","ENSG00000162552",1.6472683282702,2.10710991654108,5.42515020895692,8.62956540769128e-06,0.00142270818170531,3.6018825597565
"C1orf116","ENSG00000182795",1.66408354301347,3.32786731314724,5.42537065007483,8.62437854769181e-06,0.00142270818170531,3.57624469990352
"AVPR1A","ENSG00000166148",4.64172198353076,-3.86874171610621,-5.4089186985663,9.0202291077361e-06,0.00147461795850335,3.53602294262881
"CPE","ENSG00000109472",3.52537961491769,1.89073375118377,5.4019815201346,9.19257224328605e-06,0.00149026917017406,3.51192953678825
"FAT1","ENSG00000083857",7.64597052429485,1.68407030065462,5.389105515617,9.52127775476957e-06,0.0015272792179004,3.51421332902452
"CLSTN2","ENSG00000158258",4.53592571381638,2.2528610142427,5.38693349818849,9.57787933503902e-06,0.0015272792179004,3.44881775699999
"ROR2","ENSG00000169071",1.58218996976819,2.55103270713506,5.38278224557883,9.68700120228899e-06,0.00153212131210837,3.46970584698655
"STMN2","ENSG00000104435",0.881318203711092,5.50501803161731,5.37435034927552,9.91250762792063e-06,0.00155514454349651,3.2292601509905
"IL20RA","ENSG00000016402",-0.207967753577424,3.67241390076649,5.36574228374934,1.01481686367904e-05,0.00157937978128096,3.14117874827072
"FNIP2","ENSG00000052795",6.52026890405262,-1.18160700831132,-5.34583338573995,1.07150040264523e-05,0.00164137784665539,3.33587198320108
"FXYD2","ENSG00000137731",2.68660142613151,2.87086476174495,5.34295155356262,1.07996486260867e-05,0.00164137784665539,3.41501320978221
"KIRREL","ENSG00000183853",3.79323651856,1.57332933731058,5.34508929581714,1.07367952556335e-05,0.00164137784665539,3.35905520205463
"CLDN11","ENSG00000013297",1.79433787323179,2.44593312437364,5.32671605229512,1.12892212640926e-05,0.00170248457729968,3.3649556858543
"LRCH2","ENSG00000130224",0.302944324958393,1.82178751095005,5.31612084426143,1.16206732731397e-05,0.00173898906042815,3.11978774775515
"PAPSS1","ENSG00000138801",3.12458492695091,1.11829414778791,5.31228756362206,1.17429833316787e-05,0.00174387784530135,3.3088032560646
"APCDD1","ENSG00000154856",2.05685185316472,2.78182939165637,5.30562309833296,1.19587147745593e-05,0.00175608511770944,3.31817831648968
