Gene,Log2change,p-value,adj_pvalue
CIAO1,-0.180749582086228,0.218933141081218,0.346516135388556
CIB1,0.0205820873087952,0.850228667182725,0.903721435323102
CIDEB,-0.630555811014638,0.014559883692416,0.0446875982076153
CILP1,-0.318702079863867,0.604419760090232,0.713654488899643
CING,0.131746412092087,0.158774530370096,0.27154565979388
CIP4,0.196566847660312,0.0265577002892586,0.0702647675814465
CIR1,0.516511981400395,0.103671750005809,0.197043392562466
CIRBP,0.198330826374318,0.0949490903723411,0.184416187175451
CISD1,-0.247141538087905,1.21849894887783e-05,0.000267027504333135
CISD2,-0.313408481241348,7.74285651473654e-05,0.000911406480342722
CISD3,-0.260796287272371,0.0447331752289973,0.104290833606174
CISY,-0.0745167566589604,0.236047035096512,0.367535679900578
CIZ1,-0.096707094404638,0.572097367161122,0.686910896387884
CJ011,-0.0416602703555716,0.707195744531376,0.795740914980736
CJ076,0.129406843217739,0.435451207750836,0.568592230753986
CK052,0.0558548316589952,0.667000722038819,0.763566498214588
CK054,-0.262966088749244,0.0187778028845101,0.054357391075247
CK068,-0.0642842951570632,0.681681426386674,0.776520272265633
CK096,0.937327008266968,6.80437984311905e-05,0.00082840624439243
CK098,0.592373133920485,0.0362511979435039,0.0892892383515334
CK5P2,-0.0503835171360715,0.743657641140052,0.822977416171983
CK5P3,-0.125587251693605,0.0691169521914082,0.144204475788219
CKAP4,0.234355246457175,0.0051934258972578,0.0203648142290222
CKAP5,0.032879022204202,0.597000538924762,0.707945908094144
CL004,0.0162050244925869,0.958368784835364,0.973472199667228
CLAP1,-0.0612016674842739,0.309068034210534,0.444209555050326
CLAP2,0.0651426557415772,0.548644055270717,0.666865766190973
CLC11,0.283481416597756,0.0185285912879157,0.0537700700636827
CLC14,-0.137314318202818,0.312013879377509,0.447276593541103
CLC4G,-0.957168858023565,0.00103881068070618,0.00607612056715248
CLC4M,-1.45823504942907,0.00011796593006169,0.00126016529745566
CLCA,0.201317962607946,0.00772652979463243,0.0274109544518181
CLCB,0.225242271795295,0.00270153116274608,0.0125200870200981
CLCC1,-0.176337077080867,0.255186043804327,0.387426159140774
CLCN3,0.533677898843196,0.0125971120185476,0.0398925884319819
CLCN7,-0.199570689272702,0.197507761320605,0.320339295692332
CLD1,-0.182051837440895,0.474362528852176,0.603576741256833
CLH1,-0.0505150756805818,0.0795920799085531,0.160091185744801
CLH2,-0.267957172289569,0.380112184209226,0.516742370238349
CLIC1,0.481223842692585,5.01979900786e-05,0.000676658319688685
CLIC2,0.200932327508589,0.0307859080805072,0.0787093049924967
CLIC4,0.167300295961945,0.00939347894491018,0.0317391997830225
CLIC5,0.650726035313448,0.00108276759560216,0.00627252829174363
CLIC6,0.541199284625961,0.00431246574358097,0.0177354489293652
CLIP1,-0.0742326760203282,0.478879391609639,0.607177569447134
CLIP2,0.507989206987382,0.00785800271394926,0.027767498885966
CLM8,0.212279531217773,0.209491043439669,0.335238118752819
CLMN,-0.103773593194661,0.166422349468116,0.281406397799923
CLN5,0.275417740931442,0.0384000704683938,0.0932052343330951
CLN6,0.110283663319557,0.545515711253757,0.664606621799007
CLN8,-0.81746436317485,0.00916712396313474,0.0311665960980689
CLP1L,-0.231082795394959,0.0329817049606008,0.0828865259003303
CLPB,0.0332401956033611,0.615585413102484,0.722892972678303
CLPP,-0.0364587170109,0.699605813537679,0.789907857051565
CLPT1,-0.418766080557554,0.00071500009874947,0.00458532672024117
CLPX,-0.273899701604518,6.81808614335359e-06,0.000187436274980366
CLU,-0.332943361629917,0.00152484694491025,0.00820742180172745
CLUS,0.872314624352871,0.00029123837861296,0.00237638123825681
CLYBL,-0.203278937623592,0.0106703447718577,0.0349201208847369
CMA1,0.589795090719591,0.00131827126234748,0.00732486418820815
CMBL,-0.887949071850466,2.62471302456534e-05,0.000445388249964959
CMC1,-0.302972218286348,0.00201462693649748,0.0100534733916302
CMC2,-0.641798058009307,2.5586693168596e-06,0.000103289440317438
CMC4,-0.00713771076626484,0.928279959123869,0.95377190709713
CMPK2,-0.016341839011942,0.854596534173541,0.907232583683192
CMS1,0.276065280730749,4.11618309584938e-05,0.000592328786963691
CMTD1,-0.278527493553552,0.0200729649654292,0.0569798820447232
CMTR1,0.101448768184609,0.344452159327704,0.479592967652603
CN142,0.120747656086156,0.154112652935333,0.26549543732927
CN159,-0.0690805871025085,0.610989824020709,0.719860514629622
CN166,0.186260546922788,0.00543661955884713,0.0210069884213388
CN37,0.0470050427492912,0.587212693662889,0.700127679215663
CNBP,-0.0488336641849002,0.51685197631986,0.641257628336028
CNDP2,-0.326063549405272,3.93802807665135e-05,0.000578514423549313
CNGA1,-0.393923345634839,0.490191070462286,0.617265721629574
CNIH4,0.00936456154719998,0.924834159695031,0.952529139675476
CNN1,0.677758536042204,0.00046276107076527,0.00332027821587429
CNN2,0.689261637987988,7.2873459980394e-06,0.000192075408264475
CNN3,0.340341566862104,0.00010546386570939,0.00116222392240089
CNNM3,-0.303604212614443,0.0260166111400288,0.0693354438651914
CNO10,0.156954994185239,0.105260379131779,0.199050075922274
CNO11,-0.315595632937356,0.072266519152154,0.149362490406096
CNO6L,0.0699065398090811,0.453674528538749,0.584526059783673
CNOT1,-0.129734126457589,0.0810169031669191,0.162176608109713
CNOT2,-0.218300337884375,0.0476424332140524,0.109439192198797
CNOT3,0.279211146264918,0.0153750594512193,0.0467592014238113
CNOT4,-0.267197201831948,0.259514685498473,0.39174919066587
CNOT7,-0.0117503352432829,0.833335343315232,0.891945587946948
CNPY2,-0.10444961681455,0.0228215114367799,0.0625369748910689
CNPY3,-0.111318102029942,0.309563343452087,0.444718270140009
CNPY4,0.314644108812527,0.00795404699375527,0.0280118901627099
CNRP1,0.304498464405717,0.0159537819938892,0.0480807496633124
CNTFR,0.406423417138113,0.00490231412871202,0.0194822535581457
CNTN4,0.187633507962034,0.138462203635237,0.244532604624054
CNTRB,-0.136748089915312,0.387958001367858,0.523879906776667
CO052,0.895735672556539,9.83830283188973e-05,0.0010936200394289
CO1A1,1.36102793128159,8.20341315647109e-05,0.000952967485069429
CO1A2,1.28813262601348,4.06042119728866e-06,0.000136593993785983
CO2,0.00567693423932723,0.941470128468472,0.96216867226558
CO2A1,0.666659902870115,0.0011592447349424,0.00665026710322229
CO3,0.234738503613553,0.0373920212633041,0.0914822338403644
CO3A1,0.704740484075855,3.63022585255266e-06,0.00012998643059042
CO4A,-0.0979882505655025,0.339330555606572,0.475025618087682
CO4A1,0.40349784157368,0.0156144768422322,0.0473371689248699
CO4A2,0.908733312358195,3.81964135141798e-08,8.92211307824373e-06
CO4B,-0.237150278072272,0.0888592726993044,0.174801390511327
CO5,0.117814517590329,0.102753621820356,0.195726204627764
CO5A1,0.595465331528464,0.0003257048654003,0.00258073999754163
CO5A2,0.891834596200313,0.00054231114464328,0.00370064633399818
CO6,0.234352218005804,0.00927551029813849,0.0314375448460991
CO6A1,0.546643101096962,0.00039947048089154,0.00300348277908063
CO6A2,0.709885548241321,0.00014988244211275,0.00149492630819869
CO6A3,0.682494404568591,0.00026022223989987,0.00219813279739207
CO6A6,-0.764204283486686,0.00144331551970056,0.00786203688929469
CO7,0.7287633651602,4.09246186643692e-05,0.0005900222277363
CO8A,0.0780005116721622,0.436804892225348,0.569971678014362
CO8B,0.137887685173646,0.10447832444614,0.198157455119163
CO8G,0.331576417026001,0.0014747854573884,0.00798278366843262
CO9,0.0463523933124905,0.751230743836828,0.829070394697833
COA3,0.16362058652922,0.274273282331633,0.408163770951421
COA4,-0.379841666441156,0.0445525409300353,0.104087112072303
COA5,0.0878393562757026,0.44167601619623,0.574112576586552
COA6,-0.188070058272042,0.0258416999355474,0.0689891536740858
COA7,-0.158138345977834,0.0477307657181589,0.109609273370742
COAA1,0.654886134874932,0.0129917533103956,0.0408053840666397
COAC,-0.0160106509531786,0.948110789114024,0.967070823462089
COASY,-0.334416573191215,3.56360036104229e-06,0.00012998643059042
COBL,0.0160863333976321,0.775718051376118,0.84882209470893
COBL1,-0.472758514643542,8.28447033349222e-07,5.29515728815711e-05
COCA1,0.623034243169824,2.94797049899195e-06,0.000115519109114563
COEA1,0.532034482198838,0.00075534936857555,0.00479596825908482
COF1,0.155868975240276,0.047099946180789,0.108475899823825
COF2,-0.495650512851931,1.17684938609399e-05,0.000262396360213398
COFA1,0.888577008083582,5.42494598612472e-05,0.000711270695958574
COG1,-0.00296908200140589,0.980490333664581,0.987701715157255
COG2,-0.137223707488305,0.0290754692637224,0.0753153830640834
COG3,-0.150278286815211,0.0198275545620342,0.0564597522748073
COG4,0.084637431258507,0.43519091780061,0.568542725179812
COG5,0.109810620726553,0.221242216440652,0.349305846047715
COG6,-0.109102101499351,0.165567312218887,0.280255048021824
COG7,-0.137618489834538,0.342808511267406,0.478497048484259
COG8,0.0715777876222639,0.389723334249351,0.525613973878789
COGA1,0.75167943373608,0.0021213913620022,0.0104034985591796
COIA1,0.708792659112213,2.96640619542593e-05,0.000480007078458162
COL10,0.449346442362896,0.0182973412016182,0.0533614475347573
COL11,0.743229259214136,0.00112277220219217,0.0064700697151119
COLA1,0.687998035761783,0.00029011230659118,0.00237030764193784
COMD1,0.0675263019986745,0.324616907768023,0.459629256522196
COMD2,0.200059674487323,0.166295734944674,0.281316340323258
COMD3,-0.238475740735107,0.0110146253046885,0.0358735354934016
COMD4,-0.351245464266559,0.0364313913663395,0.0896179511801873
COMD5,-0.233460414002748,0.00926662520839713,0.0314213153618064
COMD6,-0.0622001637256559,0.510453948711058,0.636133683888375
COMD7,-0.0640371796395586,0.599880829023423,0.710153721038687
COMD8,0.00134088728422614,0.980328045487239,0.987667950727325
COMD9,0.0651143136017523,0.543045275481277,0.662503143461332
COMDA,-0.126578061501245,0.216491588479392,0.343474451368424
COMP,0.774529222430481,0.00023556736289223,0.00205318371975387
COMT,-0.179337744258898,0.263476188854241,0.396014573488542
COPA,-0.202754536677376,0.00024759152103142,0.0021147293611481
COPB,-0.168216246591878,0.00732691832807805,0.0262973624596905
COPB2,-0.161204527737636,0.00244683237250802,0.0115775473763951
COPD,-0.0729962766603343,0.0801791930351569,0.160945933153534
COPE,-0.153453232739375,0.00529150106426786,0.0206152706109747
COPG1,-0.182027571640851,7.74754922012327e-05,0.000911406480342722
COPG2,0.121859611646457,0.00850522673236383,0.0294382170745625
COPRS,-0.378536527067149,0.291188907986224,0.426632077221459
COPZ1,-0.0976085760377963,0.262186241352039,0.394694498757633
COPZ2,-0.0602238030167607,0.636651313441697,0.740314671633993
COQ3,-0.160000494135951,0.0997600146315198,0.191337662471557
COQ5,-0.16531735634487,0.0552637188273119,0.122506567458232
COQ6,-0.392727750456102,1.28398565659531e-05,0.000275859103251709
COQ7,-0.1439957912321,0.303854259264406,0.439314263630159
COQ8A,-0.382983764565958,0.0001901840939849,0.00174070644494533
COQ8B,0.126567473294706,0.637964289019164,0.741279517766549
COQ9,-0.0184708955185039,0.858609558267899,0.908829559289967
COR1A,0.673805158489822,1.40971474653486e-05,0.000293818263747891
COR1B,0.176405762100943,0.00533510111322633,0.0206876772186279
COR1C,0.352051928455078,7.19935518855195e-06,0.000191069392028351
CORO7,0.24400979411549,0.0001338913253001,0.00137476099739192
COT1,0.626294996400991,2.95198766446602e-06,0.000115519109114563
COT2,1.15293694539683,7.00755069854578e-06,0.000188110677221809
COTL1,0.322676343875605,0.00154303429505157,0.00828206651017883
COX1,-0.860950275909763,5.82726237712281e-05,0.000746499529772479
COX11,-0.321609584113517,0.0501898957792251,0.113690638105923
COX15,-0.228137433543141,0.0278778499646658,0.0728784995963134
COX16,-0.44806883909565,0.114025453681784,0.211690865271298
COX17,-0.252243484868714,0.0434245416431085,0.102104915512766
COX18,-0.354002551846287,0.0424978309437344,0.100573391958791
COX19,-0.294900384586547,0.00058424395693219,0.00390344176800514
COX2,-0.222553238360852,0.124721985946817,0.225990463551166
COX20,-0.154486678733539,0.308934302845141,0.444209555050326
COX3,-0.437337840825584,0.167215738514918,0.282436625062634
COX41,-0.143887748662468,0.0601122317709115,0.130206387371616
COX5A,-0.296350539644282,0.0170437092540957,0.0506294539035298
COX5B,-0.149549553529113,0.0835864554401167,0.166219370812988
COX6C,-0.157243232984991,0.124194064704693,0.225193493211583
COX7B,0.241213394838648,0.385459292258222,0.521148029547076
COX7C,-0.401004055649234,0.00075105093571286,0.0047765843092186
COX7R,-0.0537441635716227,0.661438632494907,0.759316429053863
COX8A,-0.00627727016715505,0.954914068917294,0.971506951664099
COXM1,0.102817012194179,0.351596520372572,0.486952927276567
COXM2,-0.136000582511283,0.38840456684898,0.524206058020707
CP013,0.110052518203504,0.174366707051889,0.291307480524502
CP062,-0.208439964980118,0.00479816518926971,0.0191477247667527
CP070,0.0544299094239096,0.525574440627035,0.647927618788246
CP135,0.241364767599055,0.117447793459983,0.216440311349849
CP1A2,-1.49873686943521,0.00415903827822712,0.0172711551672994
CP20A,-0.268597412369277,0.00071565982202421,0.00458572333744836
CP250,0.715990184286943,0.039835469909078,0.0956600044466588
CP27A,-0.282531203398371,0.00929862145209252,0.03150195518443
CP2A6,-0.358550359155889,0.172826258548762,0.289237923427668
CP2A7,-0.212063712506658,0.688667140771091,0.781487937522454
CP2B6,-0.85506848031751,0.0456694373220535,0.105922160344769
CP2C8,-0.383490298739327,0.114884485192226,0.212944417937258
CP2C9,-0.461612845943549,0.0190544910034778,0.0548938876635624
CP2CI,-0.485105545753613,0.0317527430413809,0.0806702680117229
CP2CJ,-1.07109594238437,0.00841867711871484,0.0291913442588349
CP2D6,-0.656715910246017,0.0208245156353539,0.0584641416263413
CP2E1,-1.14884942845507,2.89652427550381e-05,0.000474350402408497
CP2J2,-0.739905114234071,1.53951153356332e-05,0.000305117660527924
CP2S1,0.235943439633077,0.109284800192373,0.204742163526014
CP343,-1.06130519141913,0.187655883534487,0.307218917120494
CP39A,-0.164831725901743,0.313617320959342,0.448890930032899
CP3A4,-1.58978546204456,0.11088761982555,0.207390403331375
CP3A5,-1.0320178560396,0.132674096507838,0.236818785249038
CP3A7,1.07221834896963,0.00913584894122958,0.0310878266988602
CP4AB,-0.487883775635258,0.0100656512988609,0.0334649091730659
CP4F2,-0.574005220353442,0.00012078720464136,0.00128012987672983
CP4F3,-0.138404185172826,0.147074536256656,0.256610940193028
CP4F8,-0.40619161558385,0.0203112566979835,0.0574437090241643
CP4FB,-0.557960664206011,4.09714130959948e-07,3.21477427370755e-05
CP4FC,-0.408768763537135,0.0080883702387536,0.0283407033948105
CP4FN,-0.908063537636131,0.001599513646305,0.00847841718532091
CP4V2,-0.574420424280476,0.00321248029490392,0.0142426149490827
CP51A,-0.530783766756083,0.00862081635782559,0.029730962888724
CP7B1,0.144142008199388,0.0100744549540482,0.0334796661601169
CP8B1,-0.476157362687155,0.00816226464033545,0.0285474554452225
CPEB2,-0.122160490552758,0.543737065695696,0.663241617984413
CPIN1,-0.0635446409651902,0.553926739648709,0.671593107258565
CPN2,0.157941977885903,0.118206221916731,0.217315849017576
CPNE1,0.173069409463671,0.0404449046402314,0.0968083916183177
CPNE2,-0.0993795415789795,0.367491041553418,0.503331480127628
CPNE3,0.174363384155175,0.0335787679257505,0.0838960018632163
CPNE5,-0.441519311977485,0.0169564454259448,0.050393576337923
CPNE8,-0.382485981902923,0.00497589215980217,0.0196828740926677
CPNS1,0.222594273661405,0.0203093070829307,0.0574437090241643
CPPED,-0.335902195886961,0.0117390218631811,0.0377519067885111
CPSF1,-0.127365799613389,0.104928382618699,0.198716220909981
CPSF2,-0.00598985682261901,0.890646776828086,0.929676208256862
CPSF3,0.041201934823144,0.417747775489672,0.552530684256904
CPSF4,0.0302580299015632,0.722915393483451,0.807450279309461
CPSF5,0.0207053288750857,0.772352745534928,0.846210011192607
CPSF6,0.261949755248733,0.00825976596751711,0.0287703928114697
CPSF7,0.116406966750987,0.203688245409515,0.327798749956143
CPSM,-0.432435058402472,0.00015321599589557,0.00151634411421809
CPT1A,-0.00587370396541242,0.93204473920484,0.955975280783782
CPT2,-0.295573428186957,0.0155404662044173,0.0471500695363452
CPTP,-0.233522251563989,0.303345407310036,0.438661250766964
CPVL,0.316155626812282,0.00377154294350461,0.0161228147678622
CPZIP,0.358124435330185,0.0272615367710575,0.071608214737675
CQ062,0.00848669863278272,0.924959195867398,0.952529139675476
CQ10A,-0.490368780142776,0.00041923447053485,0.00309781155009855
CR025,0.299068785875252,0.0333422748457645,0.0835463077644605
CR032,0.294164615054996,0.064473960788226,0.137022798350151
CR3L3,-1.34983341675248,0.0020892641727174,0.0103191603812043
CRADD,-0.0423842510087793,0.461964623630705,0.592420776332972
CRBG3,0.0069021026852879,0.959936331023416,0.97441922431837
CRBN,0.169118484604833,0.254616888374808,0.38686837041101
CRCM,-0.248300335271228,0.00501541168201797,0.0198085518028207
CREB1,0.321096113044583,0.00097127359599114,0.00580192249318695
CREG1,-0.184193948131731,0.069051229740076,0.144171592935068
CREL1,-0.0497472150783946,0.244323848885176,0.377055114879135
CREL2,-0.209079496714041,0.0241955660252,0.0654572808157915
CRIM1,0.428165112154863,0.0972058763935632,0.187934836409167
CRIP1,0.911695834854003,0.00013111457620315,0.0013564898014891
CRIP2,0.656786883013654,9.79782952116915e-06,0.000231228776699592
CRIS3,0.271004104721416,0.0770556159448678,0.156343487191233
CRK,0.0560880832446989,0.245598064362838,0.378312029662499
CRKL,0.0407868457489885,0.727398684845061,0.811276415989766
CRLF3,0.592818977037773,0.00151021297863446,0.00814580418152342
CRNL1,0.0704287865057846,0.317109815610386,0.452003769881372
CROCC,0.546607032704187,0.00069496673862067,0.00448686438149877
CRP,-1.42749719859137,2.14243242691856e-06,9.33662313321895e-05
CRTAP,-0.0802776637713523,0.450105240949874,0.581196497994198
CRTC1,-0.00338957462234539,0.986238750325055,0.991643510986204
CRTC2,-0.0669382423140754,0.516567830357576,0.641185847989576
CRTC3,-0.0601605893964316,0.870552133977615,0.916685182263634
CRYAB,0.934167797995925,7.51149492239828e-06,0.000194639074509442
CRYL1,-0.329132144123941,0.00011767351865153,0.00126016529745566
CRYM,-0.0714170476276071,0.408479311843111,0.543363912909584
CS012,-0.462335723001504,0.00182758384744311,0.00932639262134974
CS025,0.0163769750683036,0.935421539423309,0.958413466120329
CS043,-0.0280874961970112,0.850346958100676,0.903721929975362
CSAD,0.176524510008588,0.519134974495454,0.64315381269264
CSCL1,0.0379003776827671,0.728491129655509,0.812022520630396
CSCL2,-0.690281010374327,0.00052489740878372,0.00361397048956116
CSDE1,-0.17275265920496,0.0142530704548609,0.0440810687051545
CSF1R,-0.379918126086438,0.0269953550012855,0.0711038368337431
CSF2R,0.211375353076324,0.480071160246658,0.608418010424962
CSK,0.169860959646984,0.00524764008684224,0.0205354078908571
CSK21,0.0694334413366137,0.304822902238622,0.440382682269774
CSK22,0.0544286496824733,0.537932981384961,0.658150577001539
CSK2B,0.106572797991398,0.0139660722876399,0.0433917705050531
CSKI2,-0.168265667265314,0.253967746879274,0.386264647742223
CSKP,0.0786959680456236,0.175686463493221,0.29287441316953
CSN1,0.297429902240003,0.00030119018227063,0.00243941784373361
CSN2,0.112608731489998,0.279113645911689,0.413441804585295
CSN3,0.112766501466848,0.0359492723504172,0.0887736377745331
CSN4,-0.037173178974819,0.485109636952718,0.61287941285247
CSN5,-0.0162726450852538,0.805651835716412,0.870576159473778
CSN6,-0.0635880536533004,0.377991766990783,0.514406822714568
CSN7A,0.354169801217275,0.00206778620241792,0.0102454264680526
CSN7B,0.0224504305753186,0.837616350013069,0.895278345122664
CSN8,0.179591444222642,0.0267487843371249,0.0706554174837288
CSPG2,0.771935871749632,2.91727341551114e-05,0.000475063420317844
CSPG4,0.204908696940315,0.0893647285201829,0.175462069641204
CSRP1,0.753028767606741,9.91336351805852e-06,0.000233237724489291
CSRP2,1.19673299751911,1.96149572493762e-06,8.90217290548612e-05
CSTF1,0.0916237609339876,0.312540736415559,0.447876642201331
CSTF2,0.271090532829633,0.0100981936569338,0.0335295001509447
CSTF3,-0.323357493017527,0.0015690708070271,0.00837492908134854
CSTFT,0.423857491722166,0.0703009836747134,0.146087386828787
CT024,0.151193039856227,0.069352506349228,0.144547207526788
CT027,0.0816726007588481,0.188901174780183,0.308862078568323
CT2NL,0.669646477468127,4.03687100786905e-05,0.00058641667860522
CTBL1,0.0406921454988262,0.525025927218036,0.647864242381724
CTBP1,0.166466025687737,0.0455910924450609,0.105836464604606
CTBP2,0.589447789729838,0.0004030101769325,0.00302454800104919
CTCF,0.613485317288737,6.1210627044653e-05,0.000767133185347203
CTCFL,0.463204664140625,0.00120533016568448,0.00685822134332341
CTDP1,-0.346879013327228,0.0159507379050938,0.0480807496633124
CTDS1,-0.0193273424058472,0.859584722256286,0.909255939829777
CTDSL,0.382718865303378,0.0143955128643427,0.0443962941976311
CTF8A,-0.397190904754787,0.0209834165613954,0.0587599168427485
CTGE2,-0.441326340426832,0.00052772866874881,0.00362695240977005
CTGE3,-0.119460048772857,0.421970815424063,0.556783790359253
CTGE4,-0.138800304041305,0.574578929165049,0.689027577657274
CTGE5,-0.0522145184043591,0.436288685146121,0.56939496598107
CTGF,0.281654966232814,0.25421313936184,0.386561217070839
CTHR1,0.302648952092247,0.00170348947657616,0.00888827502404024
CTIF,-0.0630509923982624,0.601867404410644,0.712065863308598
CTL1,-0.54392174507178,0.00037784669869688,0.00288653802689748
CTL2,0.0936110925941102,0.442428930040486,0.574573297224945
CTNA1,0.107856129550469,0.00440490162449006,0.0180189842452473
CTNB1,0.181944276816086,0.00100179760093733,0.00591060584553025
CTND1,0.067870631430293,0.0893443696615138,0.175462069641204
CTND2,-0.12467529125697,0.375688110926851,0.511816662665888
CTNL1,-0.000366851510790748,0.998557542754196,0.998687749761988
CTR2,-0.452000577216226,0.029382409269353,0.0759309565687121
CTR9,0.112934573950016,0.0889253642275708,0.174886549647556
CTSL2,0.588563349756862,0.00270493575965944,0.012527365581171
CTU2,0.166827024442505,0.5133677409271,0.638539625165054
CUL1,-0.0934865403973135,0.0788020999329466,0.159055817496237
CUL2,-0.0418169496024152,0.604889000115927,0.713988708970323
CUL3,-0.0567185903920153,0.237069312123529,0.368528906361465
CUL4A,-0.0548982834528122,0.286429704038215,0.421834836784391
CUL4B,-0.0203978297584583,0.794584997546939,0.862963738662464
CUL5,0.00712940749154525,0.928826089306008,0.95385864968345
CUL7,-0.033154179749007,0.722545170531004,0.807154304977105
CUTA,-0.309188610856984,0.00066510000883155,0.00431583508268865
CUTC,-0.15708104547839,0.040851193479354,0.097458368269563
CUX1,-0.00904520956389098,0.971881205983431,0.982383875842503
CWC15,0.306962643470262,8.33998486690712e-05,0.000964821778720628
CWC22,-0.0990904586561688,0.542297326524591,0.661749542400016
CWC27,0.0293514563388384,0.920007206115781,0.949596995143055
CX038,-0.280521685752029,0.0212424421949634,0.0593982980807033
CX6A1,0.0238418831131829,0.858384957195908,0.908738802165992
CX6B1,-0.0477678770592332,0.731904403665651,0.81485576945955
CX7A1,0.544716744709986,0.00130025304659789,0.00725832668661268
CX7A2,-0.328177709303755,0.0242803038649502,0.0656201306004821
CXAR,0.049489276820037,0.507897895581037,0.633633191136395
CXB1,-0.382404030365524,0.0315818833896107,0.0804226579011667
CXCL6,0.282527685810237,0.0446530428186617,0.10418816464269
CXCL7,-0.0925803835758414,0.380456852506366,0.516844502076484
CY1,-0.315897238757407,0.00526066122179203,0.0205725995557137
CY24A,0.21057643102719,0.0745830595488324,0.152669353279836
CY24B,-0.0518604038136083,0.549674210254103,0.667934282739064
CYB,-0.629183164402503,0.012366447627363,0.0392593763666698
CYB5,-0.763962001073939,0.00054401732366689,0.00370898922002226
CYB5B,-0.48620835477404,0.00250690905152937,0.0117772005847253
CYBP,-0.1484028912105,0.00403759928007401,0.0169226155618402
CYBR1,1.05816485299908,0.00169986257423236,0.00888748871462999
CYC,-0.776020984804524,0.00021954317997139,0.00193774015003517
CYFP1,0.132154092690609,0.00198964129787954,0.00999103836617737
CYFP2,0.104369829871701,0.651183512816832,0.751468535920035
CYGB,0.67514908474557,0.00248834095622008,0.0117182205682583
CYH1,0.268568667476443,0.050034692356107,0.113451768554366
CYHR1,0.092545879303677,0.479720589086173,0.608074189107742
CYLC1,0.779363495596811,0.0985624415724687,0.189800132277388
CYLD,0.0145070628989599,0.953525079655774,0.970608807028505
CYR61,0.608040445088841,0.00041169545854818,0.00305387250199665
CYTA,-0.807991206509978,0.00660150492161338,0.0243493138626432
CYTB,0.245333914369694,0.0443550356272987,0.103815417534752
CYTC,0.210213232498015,0.0714076363792625,0.147866244878224
CYTSA,0.405768759678078,0.00032786367820066,0.00259516451166054
CYTSB,0.454291107844617,0.00057224528544766,0.00383748274436995
D19L1,-0.0819928567427278,0.541187390754708,0.660999333026636
D19L3,0.105875448007974,0.253737398212679,0.386067416046667
D2HDH,-0.540732460546538,0.00080508872637827,0.0050656526097796
D39U1,-0.187010320907404,0.0351221982948692,0.0871239524326154
DAAF5,0.059266755760455,0.636360703809986,0.740088945901834
DAAM1,-0.0427199699789733,0.688849052688285,0.781578732857862
DAB1,1.37207231248487,0.0119513559396225,0.0382902673587738
DAB2,0.343860898817424,0.00025353982072051,0.00215383234791071
DAB2P,0.543576746122041,0.00289029316703016,0.013164221253635
DAD1,-0.212393108231939,0.169728751088747,0.285665492098486
DAF,0.392596888678273,0.00559168398814534,0.021476322578405
DAG1,0.209125739096411,0.00373256709067095,0.0160116272849252
DAP1,0.409759750070602,0.0775695842703938,0.157147044731622
DAPK1,0.214801046015666,0.012671842702924,0.0400796014562586
DAPK3,0.162497226017042,0.297704617250831,0.432706919521295
DAXX,0.141794337000131,0.245413790346206,0.378280500794896
DAZP1,0.0919130635424284,0.161882870020992,0.275308561654326
DBLOH,0.0183196011518922,0.872087387592475,0.917798043983517
DBNL,0.387870069928335,6.86809656947362e-06,0.000188110677221809
DBR1,0.35981401610212,0.00798482855156355,0.0280580325122079
DC1I2,0.147679699207506,0.0447349208036914,0.104290833606174
DC1L1,0.0570135442992606,0.259097578619903,0.391273563302748
DC1L2,0.266322754693958,0.0007849188901336,0.00496317220719267
DC8L1,0.155438715058838,0.331940559879882,0.467261909007067
DCA11,-0.374851903304942,2.00346385532487e-05,0.000366190487548524
DCA13,-0.134767018892843,0.199229105646927,0.322585442328885
DCAF5,0.309506188426956,0.0266771234974441,0.0705077661011014
DCAF6,0.0881785071420084,0.165551698984221,0.280255048021824
DCAF7,-0.0530301018917015,0.501564196556058,0.627915000017165
DCAF8,-0.0161654546127874,0.859060441014646,0.908883249557579
DCAKD,-0.297878106010715,0.0178564360864425,0.0524947737765481
DCDC2,0.233004584272513,0.473112114406426,0.60245680545774
DCK,0.26338689162844,0.0286798682542364,0.0745572823839335
DCLK1,0.391823103600321,0.0208897948411478,0.0586045085704476
DCMC,-0.452742474145781,1.10564766866621e-05,0.000250688644748764
DCNL1,-0.119010234037267,0.0992673957855575,0.190663015270469
DCNL3,0.361754319285115,0.00636061514756752,0.0236595141522031
DCNL5,-0.0714626059195593,0.52133965634923,0.644843600096532
DCP1A,-0.0317530508393837,0.709188995779617,0.796876589163443
DCP1B,-0.368374250059631,0.0483090318034263,0.110738276728117
DCPS,0.207837724289837,0.0690595087931475,0.144171592935068
DCTD,-0.143972802396751,0.0240050787896837,0.0650597011720403
DCTN1,0.157149551453382,0.00083949979887723,0.00520110133876281
DCTN2,0.0817774319575627,0.085546748170583,0.169371078592765
DCTN3,0.177454457186759,0.0613235295965073,0.131972915826378
DCTN4,0.0591300093026452,0.476221847156532,0.604638564424863
DCTN5,0.320822944042036,0.00364425518624015,0.0157384218910259
DCTN6,0.204600000295397,0.134798888473898,0.23955224156506
DCTP1,0.00785706343497043,0.953492698325273,0.970608807028505
DCUP,-0.317067597446342,0.00035640611529801,0.00276403933704321
